2.727279961109161377e-01,1.574610024690628052e-01,8.192999958992004395e-01,-3.986999988555908203e-01,4.120999872684478760e-01,2.170821905136108398e+00,-1.341658949851989746e+00,1.577175974845886230e+00
3.181819915771484375e-01,1.574610024690628052e-01,8.192999958992004395e-01,-3.986999988555908203e-01,4.120999872684478760e-01,2.438188076019287109e+00,-1.506901979446411133e+00,8.857129812240600586e-01
2.954550087451934814e-01,1.968259960412979126e-01,8.192999958992004395e-01,-3.986999988555908203e-01,4.120999872684478760e-01,2.582093000411987305e+00,-7.534530162811279297e-01,1.328572988510131836e+00
9.091000258922576904e-02,1.574610024690628052e-01,-1.386999934911727905e-01,-3.986999988555908203e-01,9.064999818801879883e-01,-8.291640281677246094e-01,-1.341660022735595703e+00,2.551948070526123047e+00
1.363639980554580688e-01,1.574610024690628052e-01,-1.386999934911727905e-01,-3.986999988555908203e-01,9.064999818801879883e-01,-8.891800045967102051e-02,-1.506906032562255859e+00,2.592552900314331055e+00
1.136370003223419189e-01,1.968259960412979126e-01,-1.386999934911727905e-01,-3.986999988555908203e-01,9.064999818801879883e-01,-4.656449854373931885e-01,-7.534549832344055176e-01,2.866266012191772461e+00
8.181819915771484375e-01,1.574610024690628052e-01,-9.049999713897705078e-01,-3.986999988555908203e-01,1.482000052928924561e-01,-2.683278083801269531e+00,-1.341647028923034668e+00,0.000000000000000000e+00
8.636360168457031250e-01,1.574610024690628052e-01,-9.049999713897705078e-01,-3.986999988555908203e-01,1.482000052928924561e-01,-2.493151903152465820e+00,-1.506896018981933594e+00,7.165600061416625977e-01
8.409090042114257812e-01,1.968259960412979126e-01,-9.049999713897705078e-01,-3.986999988555908203e-01,1.482000052928924561e-01,-2.869877099990844727e+00,-7.534480094909667969e-01,4.428550004959106445e-01
6.363639831542968750e-01,1.574610024690628052e-01,-4.205999970436096191e-01,-3.986999988555908203e-01,-8.148999810218811035e-01,-8.291640281677246094e-01,-1.341660022735595703e+00,-2.551948070526123047e+00
6.818180084228515625e-01,1.574610024690628052e-01,-4.205999970436096191e-01,-3.986999988555908203e-01,-8.148999810218811035e-01,-1.451913952827453613e+00,-1.506904959678649902e+00,-2.149693965911865234e+00
6.590909957885742188e-01,1.968259960412979126e-01,-4.205999970436096191e-01,-3.986999988555908203e-01,-8.148999810218811035e-01,-1.308019995689392090e+00,-7.534559965133666992e-01,-2.592564105987548828e+00
4.545460045337677002e-01,1.574610024690628052e-01,6.450999975204467773e-01,-3.986999988555908203e-01,-6.518999934196472168e-01,2.170821905136108398e+00,-1.341658949851989746e+00,-1.577175974845886230e+00
5.000000000000000000e-01,1.574610024690628052e-01,6.450999975204467773e-01,-3.986999988555908203e-01,-6.518999934196472168e-01,1.595823049545288086e+00,-1.506904959678649902e+00,-2.045136928558349609e+00
4.772729873657226562e-01,1.968259960412979126e-01,6.450999975204467773e-01,-3.986999988555908203e-01,-6.518999934196472168e-01,2.061475992202758789e+00,-7.534559965133666992e-01,-2.045145988464355469e+00
2.727279961109161377e-01,1.574610024690628052e-01,7.710999846458435059e-01,-3.023999929428100586e-01,5.602999925613403320e-01,2.170821905136108398e+00,-1.341658949851989746e+00,1.577175974845886230e+00
2.954550087451934814e-01,1.968259960412979126e-01,7.710999846458435059e-01,-3.023999929428100586e-01,5.602999925613403320e-01,2.582093000411987305e+00,-7.534530162811279297e-01,1.328572988510131836e+00
2.500010132789611816e-01,1.968259960412979126e-01,7.710999846458435059e-01,-3.023999929428100586e-01,5.602999925613403320e-01,2.061475992202758789e+00,-7.534559965133666992e-01,2.045145988464355469e+00
9.091000258922576904e-02,1.574610024690628052e-01,-2.944999933242797852e-01,-3.023999929428100586e-01,9.064999818801879883e-01,-8.291640281677246094e-01,-1.341660022735595703e+00,2.551948070526123047e+00
1.136370003223419189e-01,1.968259960412979126e-01,-2.944999933242797852e-01,-3.023999929428100586e-01,9.064999818801879883e-01,-4.656449854373931885e-01,-7.534549832344055176e-01,2.866266012191772461e+00
6.818199902772903442e-02,1.968259960412979126e-01,-2.944999933242797852e-01,-3.023999929428100586e-01,9.064999818801879883e-01,-1.308019995689392090e+00,-7.534559965133666992e-01,2.592564105987548828e+00
8.181819915771484375e-01,1.574610024690628052e-01,-9.531999826431274414e-01,-3.023999929428100586e-01,-0.000000000000000000e+00,-2.683278083801269531e+00,-1.341647028923034668e+00,0.000000000000000000e+00
8.409090042114257812e-01,1.968259960412979126e-01,-9.531999826431274414e-01,-3.023999929428100586e-01,-0.000000000000000000e+00,-2.869877099990844727e+00,-7.534480094909667969e-01,4.428550004959106445e-01
7.954549789428710938e-01,1.968259960412979126e-01,-9.531999826431274414e-01,-3.023999929428100586e-01,-0.000000000000000000e+00,-2.869877099990844727e+00,-7.534480094909667969e-01,-4.428550004959106445e-01
6.363639831542968750e-01,1.574610024690628052e-01,-2.944999933242797852e-01,-3.023999929428100586e-01,-9.064999818801879883e-01,-8.291640281677246094e-01,-1.341660022735595703e+00,-2.551948070526123047e+00
6.590909957885742188e-01,1.968259960412979126e-01,-2.944999933242797852e-01,-3.023999929428100586e-01,-9.064999818801879883e-01,-1.308019995689392090e+00,-7.534559965133666992e-01,-2.592564105987548828e+00
6.136369705200195312e-01,1.968259960412979126e-01,-2.944999933242797852e-01,-3.023999929428100586e-01,-9.064999818801879883e-01,-4.656449854373931885e-01,-7.534549832344055176e-01,-2.866266012191772461e+00
4.545460045337677002e-01,1.574610024690628052e-01,7.710999846458435059e-01,-3.023999929428100586e-01,-5.602999925613403320e-01,2.170821905136108398e+00,-1.341658949851989746e+00,-1.577175974845886230e+00
4.772729873657226562e-01,1.968259960412979126e-01,7.710999846458435059e-01,-3.023999929428100586e-01,-5.602999925613403320e-01,2.061475992202758789e+00,-7.534559965133666992e-01,-2.045145988464355469e+00
4.318189918994903564e-01,1.968259960412979126e-01,7.710999846458435059e-01,-3.023999929428100586e-01,-5.602999925613403320e-01,2.582093000411987305e+00,-7.534530162811279297e-01,-1.328572988510131836e+00
1.818190068006515503e-01,3.149209916591644287e-01,3.427000045776367188e-01,5.544999837875366211e-01,7.583000063896179199e-01,8.291640281677246094e-01,1.341660022735595703e+00,2.551948070526123047e+00
2.272730022668838501e-01,3.149209916591644287e-01,3.427000045776367188e-01,5.544999837875366211e-01,7.583000063896179199e-01,1.451913952827453613e+00,1.506904959678649902e+00,2.149693965911865234e+00
2.045460045337677002e-01,3.542859852313995361e-01,3.427000045776367188e-01,5.544999837875366211e-01,7.583000063896179199e-01,6.984639763832092285e-01,1.972558021545410156e+00,2.149688959121704102e+00
0.000000000000000000e+00,3.149209916591644287e-01,-6.152999997138977051e-01,5.544999837875366211e-01,5.602999925613403320e-01,-2.170821905136108398e+00,1.341658949851989746e+00,1.577175974845886230e+00
4.545500129461288452e-02,3.149209916591644287e-01,-6.152999997138977051e-01,5.544999837875366211e-01,5.602999925613403320e-01,-1.595823049545288086e+00,1.506904959678649902e+00,2.045136928558349609e+00
2.272699959576129913e-02,3.542859852313995361e-01,-6.152999997138977051e-01,5.544999837875366211e-01,5.602999925613403320e-01,-1.828639984130859375e+00,1.972556948661804199e+00,1.328569054603576660e+00
7.272729873657226562e-01,3.149209916591644287e-01,-7.229999899864196777e-01,5.544999837875366211e-01,-4.120999872684478760e-01,-2.170821905136108398e+00,1.341658949851989746e+00,-1.577175974845886230e+00
7.727270126342773438e-01,3.149209916591644287e-01,-7.229999899864196777e-01,5.544999837875366211e-01,-4.120999872684478760e-01,-2.438188076019287109e+00,1.506901979446411133e+00,-8.857129812240600586e-01
7.500000000000000000e-01,3.542859852313995361e-01,-7.229999899864196777e-01,5.544999837875366211e-01,-4.120999872684478760e-01,-1.828639984130859375e+00,1.972556948661804199e+00,-1.328569054603576660e+00
5.454549789428710938e-01,3.149209916591644287e-01,1.685000061988830566e-01,5.544999837875366211e-01,-8.148999810218811035e-01,8.291640281677246094e-01,1.341660022735595703e+00,-2.551948070526123047e+00
5.909090042114257812e-01,3.149209916591644287e-01,1.685000061988830566e-01,5.544999837875366211e-01,-8.148999810218811035e-01,8.891800045967102051e-02,1.506906032562255859e+00,-2.592552900314331055e+00
5.681819915771484375e-01,3.542859852313995361e-01,1.685000061988830566e-01,5.544999837875366211e-01,-8.148999810218811035e-01,6.984639763832092285e-01,1.972558021545410156e+00,-2.149688959121704102e+00
3.636370003223419189e-01,3.149209916591644287e-01,8.270999789237976074e-01,5.544999837875366211e-01,-9.160000085830688477e-02,2.683278083801269531e+00,1.341647028923034668e+00,0.000000000000000000e+00
4.090909957885742188e-01,3.149209916591644287e-01,8.270999789237976074e-01,5.544999837875366211e-01,-9.160000085830688477e-02,2.493151903152465820e+00,1.506896018981933594e+00,-7.165600061416625977e-01
3.863640129566192627e-01,3.542859852313995361e-01,8.270999789237976074e-01,5.544999837875366211e-01,-9.160000085830688477e-02,2.260324954986572266e+00,1.972543954849243164e+00,0.000000000000000000e+00
4.318189918994903564e-01,4.330169856548309326e-01,1.261000037193298340e-01,9.878000020980834961e-01,-9.160000085830688477e-02,7.534409761428833008e-01,2.903846979141235352e+00,0.000000000000000000e+00
4.772729873657226562e-01,4.330169856548309326e-01,1.261000037193298340e-01,9.878000020980834961e-01,-9.160000085830688477e-02,2.328200042247772217e-01,2.903848886489868164e+00,-7.165579795837402344e-01
4.545460045337677002e-01,4.723820090293884277e-01,1.261000037193298340e-01,9.878000020980834961e-01,-9.160000085830688477e-02,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.090909957885742188e-01,3.936510086059570312e-01,3.912000060081481934e-01,9.157999753952026367e-01,-9.149999916553497314e-02,1.577188968658447266e+00,2.551954984664916992e+00,0.000000000000000000e+00
4.545460045337677002e-01,3.936510086059570312e-01,3.912000060081481934e-01,9.157999753952026367e-01,-9.149999916553497314e-02,1.085401058197021484e+00,2.683286905288696289e+00,-7.885890007019042969e-01
4.318189918994903564e-01,4.330169856548309326e-01,3.912000060081481934e-01,9.157999753952026367e-01,-9.149999916553497314e-02,7.534409761428833008e-01,2.903846979141235352e+00,0.000000000000000000e+00
3.863640129566192627e-01,3.542859852313995361e-01,6.441000103950500488e-01,7.594000101089477539e-01,-9.149999916553497314e-02,2.260324954986572266e+00,1.972543954849243164e+00,0.000000000000000000e+00
4.318189918994903564e-01,3.542859852313995361e-01,6.441000103950500488e-01,7.594000101089477539e-01,-9.149999916553497314e-02,1.914579987525939941e+00,2.170830011367797852e+00,-7.885919809341430664e-01
4.090909957885742188e-01,3.936510086059570312e-01,6.441000103950500488e-01,7.594000101089477539e-01,-9.149999916553497314e-02,1.577188968658447266e+00,2.551954984664916992e+00,0.000000000000000000e+00
4.318189918994903564e-01,4.330169856548309326e-01,2.334000021219253540e-01,9.574999809265136719e-01,-1.695999950170516968e-01,7.534409761428833008e-01,2.903846979141235352e+00,0.000000000000000000e+00
4.545460045337677002e-01,3.936510086059570312e-01,2.334000021219253540e-01,9.574999809265136719e-01,-1.695999950170516968e-01,1.085401058197021484e+00,2.683286905288696289e+00,-7.885890007019042969e-01
4.772729873657226562e-01,4.330169856548309326e-01,2.334000021219253540e-01,9.574999809265136719e-01,-1.695999950170516968e-01,2.328200042247772217e-01,2.903848886489868164e+00,-7.165579795837402344e-01
4.545460045337677002e-01,3.936510086059570312e-01,2.079000025987625122e-01,9.157999753952026367e-01,-3.438000082969665527e-01,1.085401058197021484e+00,2.683286905288696289e+00,-7.885890007019042969e-01
5.000000000000000000e-01,3.936510086059570312e-01,2.079000025987625122e-01,9.157999753952026367e-01,-3.438000082969665527e-01,4.873670041561126709e-01,2.551963090896606445e+00,-1.499986052513122559e+00
4.772729873657226562e-01,4.330169856548309326e-01,2.079000025987625122e-01,9.157999753952026367e-01,-3.438000082969665527e-01,2.328200042247772217e-01,2.903848886489868164e+00,-7.165579795837402344e-01
4.090909957885742188e-01,3.936510086059570312e-01,5.167999863624572754e-01,8.363000154495239258e-01,-1.829999983310699463e-01,1.577188968658447266e+00,2.551954984664916992e+00,0.000000000000000000e+00
4.318189918994903564e-01,3.542859852313995361e-01,5.167999863624572754e-01,8.363000154495239258e-01,-1.829999983310699463e-01,1.914579987525939941e+00,2.170830011367797852e+00,-7.885919809341430664e-01
4.545460045337677002e-01,3.936510086059570312e-01,5.167999863624572754e-01,8.363000154495239258e-01,-1.829999983310699463e-01,1.085401058197021484e+00,2.683286905288696289e+00,-7.885890007019042969e-01
4.318189918994903564e-01,3.542859852313995361e-01,4.911000132560729980e-01,7.947000265121459961e-01,-3.567999899387359619e-01,1.914579987525939941e+00,2.170830011367797852e+00,-7.885919809341430664e-01
4.772729873657226562e-01,3.542859852313995361e-01,4.911000132560729980e-01,7.947000265121459961e-01,-3.567999899387359619e-01,1.341627001762390137e+00,2.170835018157958984e+00,-1.577185034751892090e+00
4.545460045337677002e-01,3.936510086059570312e-01,4.911000132560729980e-01,7.947000265121459961e-01,-3.567999899387359619e-01,1.085401058197021484e+00,2.683286905288696289e+00,-7.885890007019042969e-01
4.545460045337677002e-01,3.936510086059570312e-01,3.337999880313873291e-01,8.363000154495239258e-01,-4.350000023841857910e-01,1.085401058197021484e+00,2.683286905288696289e+00,-7.885890007019042969e-01
4.772729873657226562e-01,3.542859852313995361e-01,3.337999880313873291e-01,8.363000154495239258e-01,-4.350000023841857910e-01,1.341627001762390137e+00,2.170835018157958984e+00,-1.577185034751892090e+00
5.000000000000000000e-01,3.936510086059570312e-01,3.337999880313873291e-01,8.363000154495239258e-01,-4.350000023841857910e-01,4.873670041561126709e-01,2.551963090896606445e+00,-1.499986052513122559e+00
4.772729873657226562e-01,3.542859852313995361e-01,2.860000133514404297e-01,7.594000101089477539e-01,-5.842999815940856934e-01,1.341627001762390137e+00,2.170835018157958984e+00,-1.577185034751892090e+00
5.227280259132385254e-01,3.542859852313995361e-01,2.860000133514404297e-01,7.594000101089477539e-01,-5.842999815940856934e-01,6.984639763832092285e-01,1.972558021545410156e+00,-2.149688959121704102e+00
5.000000000000000000e-01,3.936510086059570312e-01,2.860000133514404297e-01,7.594000101089477539e-01,-5.842999815940856934e-01,4.873670041561126709e-01,2.551963090896606445e+00,-1.499986052513122559e+00
3.863640129566192627e-01,3.542859852313995361e-01,7.519999742507934570e-01,6.369000077247619629e-01,-1.695999950170516968e-01,2.260324954986572266e+00,1.972543954849243164e+00,0.000000000000000000e+00
4.090909957885742188e-01,3.149209916591644287e-01,7.519999742507934570e-01,6.369000077247619629e-01,-1.695999950170516968e-01,2.493151903152465820e+00,1.506896018981933594e+00,-7.165600061416625977e-01
4.318189918994903564e-01,3.542859852313995361e-01,7.519999742507934570e-01,6.369000077247619629e-01,-1.695999950170516968e-01,1.914579987525939941e+00,2.170830011367797852e+00,-7.885919809341430664e-01
4.090909957885742188e-01,3.149209916591644287e-01,7.261000275611877441e-01,5.954999923706054688e-01,-3.438000082969665527e-01,2.493151903152465820e+00,1.506896018981933594e+00,-7.165600061416625977e-01
4.545460045337677002e-01,3.149209916591644287e-01,7.261000275611877441e-01,5.954999923706054688e-01,-3.438000082969665527e-01,2.064568042755126953e+00,1.577208995819091797e+00,-1.499991059303283691e+00
4.318189918994903564e-01,3.542859852313995361e-01,7.261000275611877441e-01,5.954999923706054688e-01,-3.438000082969665527e-01,1.914579987525939941e+00,2.170830011367797852e+00,-7.885919809341430664e-01
4.318189918994903564e-01,3.542859852313995361e-01,5.986999869346618652e-01,6.725999712944030762e-01,-4.350000023841857910e-01,1.914579987525939941e+00,2.170830011367797852e+00,-7.885919809341430664e-01
4.545460045337677002e-01,3.149209916591644287e-01,5.986999869346618652e-01,6.725999712944030762e-01,-4.350000023841857910e-01,2.064568042755126953e+00,1.577208995819091797e+00,-1.499991059303283691e+00
4.772729873657226562e-01,3.542859852313995361e-01,5.986999869346618652e-01,6.725999712944030762e-01,-4.350000023841857910e-01,1.341627001762390137e+00,2.170835018157958984e+00,-1.577185034751892090e+00
4.545460045337677002e-01,3.149209916591644287e-01,5.512999892234802246e-01,5.954999923706054688e-01,-5.842999815940856934e-01,2.064568042755126953e+00,1.577208995819091797e+00,-1.499991059303283691e+00
5.000000000000000000e-01,3.149209916591644287e-01,5.512999892234802246e-01,5.954999923706054688e-01,-5.842999815940856934e-01,1.451913952827453613e+00,1.506904959678649902e+00,-2.149693965911865234e+00
4.772729873657226562e-01,3.542859852313995361e-01,5.512999892234802246e-01,5.954999923706054688e-01,-5.842999815940856934e-01,1.341627001762390137e+00,2.170835018157958984e+00,-1.577185034751892090e+00
4.772729873657226562e-01,3.542859852313995361e-01,3.935999870300292969e-01,6.369000077247619629e-01,-6.628000140190124512e-01,1.341627001762390137e+00,2.170835018157958984e+00,-1.577185034751892090e+00
5.000000000000000000e-01,3.149209916591644287e-01,3.935999870300292969e-01,6.369000077247619629e-01,-6.628000140190124512e-01,1.451913952827453613e+00,1.506904959678649902e+00,-2.149693965911865234e+00
5.227280259132385254e-01,3.542859852313995361e-01,3.935999870300292969e-01,6.369000077247619629e-01,-6.628000140190124512e-01,6.984639763832092285e-01,1.972558021545410156e+00,-2.149688959121704102e+00
5.000000000000000000e-01,3.149209916591644287e-01,3.427000045776367188e-01,5.544999837875366211e-01,-7.583000063896179199e-01,1.451913952827453613e+00,1.506904959678649902e+00,-2.149693965911865234e+00
5.454549789428710938e-01,3.149209916591644287e-01,3.427000045776367188e-01,5.544999837875366211e-01,-7.583000063896179199e-01,8.291640281677246094e-01,1.341660022735595703e+00,-2.551948070526123047e+00
5.227280259132385254e-01,3.542859852313995361e-01,3.427000045776367188e-01,5.544999837875366211e-01,-7.583000063896179199e-01,6.984639763832092285e-01,1.972558021545410156e+00,-2.149688959121704102e+00
6.136369705200195312e-01,4.330169856548309326e-01,-4.820000007748603821e-02,9.878000020980834961e-01,-1.482000052928924561e-01,2.328200042247772217e-01,2.903848886489868164e+00,-7.165579795837402344e-01
6.590909957885742188e-01,4.330169856548309326e-01,-4.820000007748603821e-02,9.878000020980834961e-01,-1.482000052928924561e-01,-6.095430254936218262e-01,2.903848886489868164e+00,-4.428539872169494629e-01
6.363639831542968750e-01,4.723820090293884277e-01,-4.820000007748603821e-02,9.878000020980834961e-01,-1.482000052928924561e-01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
5.909090042114257812e-01,3.936510086059570312e-01,3.390000015497207642e-02,9.157999753952026367e-01,-4.002999961376190186e-01,4.873670041561126709e-01,2.551963090896606445e+00,-1.499986052513122559e+00
6.363639831542968750e-01,3.936510086059570312e-01,3.390000015497207642e-02,9.157999753952026367e-01,-4.002999961376190186e-01,-4.145919978618621826e-01,2.683290004730224609e+00,-1.275957942008972168e+00
6.136369705200195312e-01,4.330169856548309326e-01,3.390000015497207642e-02,9.157999753952026367e-01,-4.002999961376190186e-01,2.328200042247772217e-01,2.903848886489868164e+00,-7.165579795837402344e-01
5.681819915771484375e-01,3.542859852313995361e-01,1.120999976992607117e-01,7.594000101089477539e-01,-6.409000158309936523e-01,6.984639763832092285e-01,1.972558021545410156e+00,-2.149688959121704102e+00
6.136369705200195312e-01,3.542859852313995361e-01,1.120999976992607117e-01,7.594000101089477539e-01,-6.409000158309936523e-01,-1.583690047264099121e-01,2.170836925506591797e+00,-2.064554929733276367e+00
5.909090042114257812e-01,3.936510086059570312e-01,1.120999976992607117e-01,7.594000101089477539e-01,-6.409000158309936523e-01,4.873670041561126709e-01,2.551963090896606445e+00,-1.499986052513122559e+00
6.136369705200195312e-01,4.330169856548309326e-01,-8.910000324249267578e-02,9.574999809265136719e-01,-2.743000090122222900e-01,2.328200042247772217e-01,2.903848886489868164e+00,-7.165579795837402344e-01
6.363639831542968750e-01,3.936510086059570312e-01,-8.910000324249267578e-02,9.574999809265136719e-01,-2.743000090122222900e-01,-4.145919978618621826e-01,2.683290004730224609e+00,-1.275957942008972168e+00
6.590909957885742188e-01,4.330169856548309326e-01,-8.910000324249267578e-02,9.574999809265136719e-01,-2.743000090122222900e-01,-6.095430254936218262e-01,2.903848886489868164e+00,-4.428539872169494629e-01
6.363639831542968750e-01,3.936510086059570312e-01,-2.626999914646148682e-01,9.157999753952026367e-01,-3.039000034332275391e-01,-4.145919978618621826e-01,2.683290004730224609e+00,-1.275957942008972168e+00
6.818180084228515625e-01,3.936510086059570312e-01,-2.626999914646148682e-01,9.157999753952026367e-01,-3.039000034332275391e-01,-1.275967955589294434e+00,2.551963090896606445e+00,-9.270340204238891602e-01
6.590909957885742188e-01,4.330169856548309326e-01,-2.626999914646148682e-01,9.157999753952026367e-01,-3.039000034332275391e-01,-6.095430254936218262e-01,2.903848886489868164e+00,-4.428539872169494629e-01
5.909090042114257812e-01,3.936510086059570312e-01,-1.439999975264072418e-02,8.363000154495239258e-01,-5.480999946594238281e-01,4.873670041561126709e-01,2.551963090896606445e+00,-1.499986052513122559e+00
6.136369705200195312e-01,3.542859852313995361e-01,-1.439999975264072418e-02,8.363000154495239258e-01,-5.480999946594238281e-01,-1.583690047264099121e-01,2.170836925506591797e+00,-2.064554929733276367e+00
6.363639831542968750e-01,3.936510086059570312e-01,-1.439999975264072418e-02,8.363000154495239258e-01,-5.480999946594238281e-01,-4.145919978618621826e-01,2.683290004730224609e+00,-1.275957942008972168e+00
6.136369705200195312e-01,3.542859852313995361e-01,-1.876000016927719116e-01,7.947000265121459961e-01,-5.773000121116638184e-01,-1.583690047264099121e-01,2.170836925506591797e+00,-2.064554929733276367e+00
6.590909957885742188e-01,3.542859852313995361e-01,-1.876000016927719116e-01,7.947000265121459961e-01,-5.773000121116638184e-01,-1.085410952568054199e+00,2.170836925506591797e+00,-1.763334989547729492e+00
6.363639831542968750e-01,3.936510086059570312e-01,-1.876000016927719116e-01,7.947000265121459961e-01,-5.773000121116638184e-01,-4.145919978618621826e-01,2.683290004730224609e+00,-1.275957942008972168e+00
6.363639831542968750e-01,3.936510086059570312e-01,-3.104999959468841553e-01,8.363000154495239258e-01,-4.519000053405761719e-01,-4.145919978618621826e-01,2.683290004730224609e+00,-1.275957942008972168e+00
6.590909957885742188e-01,3.542859852313995361e-01,-3.104999959468841553e-01,8.363000154495239258e-01,-4.519000053405761719e-01,-1.085410952568054199e+00,2.170836925506591797e+00,-1.763334989547729492e+00
6.818180084228515625e-01,3.936510086059570312e-01,-3.104999959468841553e-01,8.363000154495239258e-01,-4.519000053405761719e-01,-1.275967955589294434e+00,2.551963090896606445e+00,-9.270340204238891602e-01
6.590909957885742188e-01,3.542859852313995361e-01,-4.674000144004821777e-01,7.594000101089477539e-01,-4.526000022888183594e-01,-1.085410952568054199e+00,2.170836925506591797e+00,-1.763334989547729492e+00
7.045459747314453125e-01,3.542859852313995361e-01,-4.674000144004821777e-01,7.594000101089477539e-01,-4.526000022888183594e-01,-1.828639984130859375e+00,1.972556948661804199e+00,-1.328569054603576660e+00
6.818180084228515625e-01,3.936510086059570312e-01,-4.674000144004821777e-01,7.594000101089477539e-01,-4.526000022888183594e-01,-1.275967955589294434e+00,2.551963090896606445e+00,-9.270340204238891602e-01
5.681819915771484375e-01,3.542859852313995361e-01,7.109999656677246094e-02,6.369000077247619629e-01,-7.675999999046325684e-01,6.984639763832092285e-01,1.972558021545410156e+00,-2.149688959121704102e+00
5.909090042114257812e-01,3.149209916591644287e-01,7.109999656677246094e-02,6.369000077247619629e-01,-7.675999999046325684e-01,8.891800045967102051e-02,1.506906032562255859e+00,-2.592552900314331055e+00
6.136369705200195312e-01,3.542859852313995361e-01,7.109999656677246094e-02,6.369000077247619629e-01,-7.675999999046325684e-01,-1.583690047264099121e-01,2.170836925506591797e+00,-2.064554929733276367e+00
5.909090042114257812e-01,3.149209916591644287e-01,-1.026000007987022400e-01,5.954999923706054688e-01,-7.968000173568725586e-01,8.891800045967102051e-02,1.506906032562255859e+00,-2.592552900314331055e+00
6.363639831542968750e-01,3.149209916591644287e-01,-1.026000007987022400e-01,5.954999923706054688e-01,-7.968000173568725586e-01,-7.886070013046264648e-01,1.577213048934936523e+00,-2.427035093307495117e+00
6.136369705200195312e-01,3.542859852313995361e-01,-1.026000007987022400e-01,5.954999923706054688e-01,-7.968000173568725586e-01,-1.583690047264099121e-01,2.170836925506591797e+00,-2.064554929733276367e+00
6.136369705200195312e-01,3.542859852313995361e-01,-2.286999970674514771e-01,6.725999712944030762e-01,-7.038000226020812988e-01,-1.583690047264099121e-01,2.170836925506591797e+00,-2.064554929733276367e+00
6.363639831542968750e-01,3.149209916591644287e-01,-2.286999970674514771e-01,6.725999712944030762e-01,-7.038000226020812988e-01,-7.886070013046264648e-01,1.577213048934936523e+00,-2.427035093307495117e+00
6.590909957885742188e-01,3.542859852313995361e-01,-2.286999970674514771e-01,6.725999712944030762e-01,-7.038000226020812988e-01,-1.085410952568054199e+00,2.170836925506591797e+00,-1.763334989547729492e+00
